layer,bit_position,original_bit,flipped_bit,original_param,flipped_param,original_output,flipped_output,target_output
f5,4,0,1,-64,-48,1,1,1
f6,4,1,0,-66,-82,7,7,7
f6,5,1,0,-65,-97,1,1,1
c1,5,0,1,26,58,2,2,2
c1,3,0,1,7,15,3,3,3
f6,2,1,0,28,24,5,5,5
c3,1,0,1,32,34,6,6,6
c3,6,1,0,-4,-68,9,9,9
f6,3,1,0,-21,-29,1,1,1
f7,6,0,1,0,64,1,1,1
f5,1,0,1,-28,-26,1,1,1
c3,4,1,0,-8,-24,2,2,2
f6,0,0,1,-88,-87,1,1,1
f6,4,1,0,30,14,2,2,2
c3,0,0,1,-36,-35,0,0,0
c1,5,1,0,38,6,7,7,7
c1,0,1,0,7,6,7,7,7
c1,6,1,0,110,46,5,5,5
c1,2,1,0,22,18,8,8,8
f5,1,0,1,-63,-61,2,2,2
f5,6,1,0,-40,-104,9,9,9
f7,3,1,0,-2,-10,8,8,8
f5,1,1,0,-10,-12,6,6,6
f6,6,0,1,-68,-4,7,7,7
f6,4,1,0,30,14,3,3,3
f6,3,1,0,27,19,4,4,4
f6,1,1,0,-93,-95,6,6,6
f5,6,0,1,59,123,8,8,8
c3,2,1,0,-9,-13,7,7,7
c1,5,0,1,-44,-12,0,0,0
f5,0,1,0,-3,-4,4,4,4
f5,1,0,1,24,26,2,2,2
f5,2,0,1,-39,-35,7,7,7
c3,4,0,1,9,25,7,7,7
f7,4,0,1,8,24,5,5,5
f6,7,0,1,26,-102,4,4,4
c3,2,0,1,-53,-49,3,3,3
f5,1,0,1,8,10,4,4,4
f6,4,1,0,-78,-94,2,2,2
f6,4,0,1,0,16,8,8,8
f5,0,1,0,-17,-18,1,1,1
c3,5,1,0,-15,-47,5,5,5
c1,0,0,1,-128,-127,1,1,1
f7,0,0,1,6,7,8,8,0
f7,7,1,0,-2,126,2,2,2
c1,2,0,1,-88,-84,3,3,3
f7,4,1,0,-6,-22,3,3,3
f6,5,0,1,11,43,5,5,5
f7,0,1,0,-7,-8,7,7,7
c1,1,1,0,-17,-19,0,0,0
f6,5,1,0,-82,-114,6,6,6
c1,2,1,0,-105,-109,8,8,8
c3,1,0,1,-64,-62,6,6,6
c3,0,0,1,-26,-25,3,3,3
f5,1,0,1,-84,-82,9,9,9
c3,7,1,0,-100,28,9,9,9
f7,7,1,0,-3,125,8,8,8
f6,5,0,1,-56,-24,2,2,2
c1,3,1,0,-102,-110,7,7,7
c3,2,1,0,28,24,7,7,7
f7,2,0,1,1,5,1,1,1
c3,6,1,0,-34,-98,0,0,0
f7,6,1,0,-15,-79,1,1,1
f6,5,0,1,-38,-6,7,7,7
f5,3,0,1,-46,-38,8,8,8
c3,6,1,0,-11,-75,9,9,9
c3,2,1,0,-82,-86,0,0,0
f7,0,0,1,-12,-11,1,1,1
f7,3,0,1,32,40,2,2,2
f6,3,1,0,14,6,3,3,3
f7,2,0,1,16,20,4,4,4
c3,1,1,0,59,57,5,5,5
f7,5,0,1,-33,-1,6,6,6
f5,4,1,0,-11,-27,7,7,7
f7,7,1,0,-13,115,8,8,8
c1,1,0,1,4,6,0,0,0
c3,0,0,1,20,21,1,1,1
f6,3,0,1,-25,-17,2,2,2
f6,7,0,1,11,-117,3,3,3
f7,4,1,0,-3,-19,4,4,4
f7,5,1,0,-6,-38,7,7,7
c1,7,0,1,9,-119,8,8,8
c1,3,1,0,57,49,9,9,9
c3,7,1,0,-91,37,7,7,7
c1,7,0,1,45,-83,8,8,8
f7,6,0,1,29,93,6,6,6
f6,3,1,0,-40,-48,4,4,4
f6,5,0,1,-39,-7,1,1,1
f5,7,1,0,-52,76,9,9,9
f7,3,1,0,-8,-16,3,3,3
f5,0,0,1,-2,-1,8,8,8
f7,2,0,1,-22,-18,4,4,4
c1,2,1,0,-49,-53,4,4,4
f6,3,0,1,-16,-8,7,7,7
f7,3,1,0,-4,-12,0,0,0
f6,3,0,1,-28,-20,1,1,1
c1,2,1,0,-17,-21,9,9,9
c1,2,0,1,-102,-98,2,2,2
f6,1,1,0,-9,-11,8,8,8
f7,6,1,0,-10,-74,7,7,7
c1,4,1,0,-11,-27,8,8,8
f7,5,0,1,30,62,2,2,2
f7,5,0,1,-53,-21,6,6,6
f7,5,0,1,2,34,0,0,0
c1,2,0,1,-47,-43,6,6,6
c1,5,0,1,-128,-96,5,5,5
c3,0,1,0,-21,-22,3,3,3
f5,6,1,0,-34,-98,3,3,3
c1,0,1,0,-111,-112,3,3,3
f7,1,0,1,-48,-46,9,9,9
f6,2,1,0,-11,-15,1,1,1
f6,7,0,1,13,-115,4,4,4
c1,3,1,0,-39,-47,0,0,0
c3,0,1,0,-1,-2,6,6,6
c3,6,1,0,-3,-67,1,1,1
f6,3,0,1,116,124,0,0,0
f5,7,0,1,9,-119,0,0,0
f7,2,1,0,5,1,6,6,6
c3,3,0,1,-26,-18,2,2,2
f7,5,0,1,28,60,1,1,1
f7,2,1,0,-35,-39,1,1,1
f5,0,0,1,-60,-59,7,7,7
f7,6,0,1,1,65,7,7,7
f5,7,1,0,-123,5,8,8,8
c1,0,1,0,33,32,4,4,4
c3,7,1,0,-17,111,6,6,6
f7,1,0,1,-16,-14,0,0,0
f6,2,0,1,9,13,7,7,7
f7,0,1,0,5,4,0,0,0
c3,4,1,0,-44,-60,3,3,3
f7,1,0,1,1,3,6,6,6
f7,4,1,0,-3,-19,8,8,8
c3,7,0,1,56,-72,7,7,7
c3,7,1,0,-6,122,1,1,1
c3,6,1,0,-21,-85,5,5,5
f7,4,1,0,-16,-32,2,2,2
f7,0,0,1,10,11,4,4,4
c1,4,1,0,21,5,9,9,9
c1,6,0,1,-87,-23,4,4,4
f6,3,1,0,-19,-27,3,3,3
f5,1,0,1,12,14,6,6,6
c1,3,1,0,-4,-12,4,4,4
c3,4,0,1,-63,-47,1,1,1
f7,7,0,1,0,-128,7,7,7
f6,0,1,0,43,42,2,2,2
c1,7,1,0,-102,26,6,6,6
f6,3,0,1,-13,-5,5,5,5
c1,0,0,1,-66,-65,0,0,0
f7,6,0,1,10,74,1,1,1
c3,3,0,1,-15,-7,2,2,2
f7,1,1,0,14,12,3,3,3
f6,0,1,0,-5,-6,4,4,4
f5,1,1,0,-38,-40,5,5,5
f6,3,1,0,-39,-47,6,6,6
f5,5,0,1,0,32,7,7,7
c3,1,1,0,-70,-72,8,8,8
c1,5,1,0,-66,-98,9,9,9
c3,7,0,1,0,-128,0,0,0
f5,3,1,0,29,21,1,1,1
f7,2,0,1,-22,-18,2,2,2
f7,2,0,1,-88,-84,3,3,3
f6,5,0,1,1,33,4,4,4
f6,7,0,1,40,-88,5,5,5
c1,1,1,0,7,5,6,6,6
f7,2,1,0,30,26,7,7,7
c1,2,1,0,-27,-31,2,2,2
f5,1,1,0,-1,-3,1,1,1
c1,6,0,1,28,92,0,0,0
f5,3,0,1,99,107,4,4,4
f6,1,1,0,-65,-67,1,1,1
c1,7,1,0,-97,31,4,4,4
f6,4,1,0,18,2,9,9,9
f5,2,0,1,-53,-49,5,5,5
c1,1,0,1,5,7,9,9,9
f5,1,0,1,-36,-34,0,0,0
c1,5,1,0,-13,-45,6,6,6
f7,3,1,0,-34,-42,9,9,9
f5,2,1,0,13,9,0,0,0
f5,6,0,1,27,91,1,1,1
f5,3,1,0,40,32,5,5,5
c3,7,1,0,-72,56,9,9,9
f6,0,1,0,-53,-54,7,7,7
c1,1,0,1,4,6,5,5,3
c1,4,0,1,38,54,4,4,4
f6,4,0,1,2,18,9,9,9
f6,1,0,1,-51,-49,6,6,6
f5,1,1,0,-17,-19,6,6,6
c1,2,1,0,-28,-32,5,5,5
c3,7,1,0,-43,85,4,4,4
c1,2,1,0,-27,-31,0,0,0
f7,4,0,1,-29,-13,7,7,7
c1,4,0,1,-51,-35,4,4,4
f6,2,1,0,-99,-103,0,0,0
c1,5,1,0,-3,-35,1,1,1
c1,2,1,0,-27,-31,3,3,3
c1,1,0,1,12,14,1,1,1
f7,3,1,0,-7,-15,3,3,3
f5,1,0,1,-24,-22,4,4,4
c1,2,0,1,-88,-84,7,7,7
f5,5,0,1,-109,-77,2,2,2
c1,1,0,1,28,30,7,7,7
f6,6,0,1,30,94,1,1,1
c1,7,0,1,34,-94,2,2,2
c1,0,0,1,-28,-27,1,1,1
f5,4,0,1,-49,-33,1,1,1
c1,0,0,1,-88,-87,7,7,7
c1,0,1,0,-35,-36,4,4,4
f6,5,0,1,-44,-12,2,2,2
c3,5,1,0,-72,-104,3,3,3
c3,4,0,1,-57,-41,5,5,5
c3,4,1,0,-33,-49,1,1,1
c3,7,1,0,-23,105,2,2,2
f7,4,0,1,-50,-34,4,4,4
f6,1,0,1,-16,-14,4,4,4
f5,6,1,0,-41,-105,6,6,6
f6,3,1,0,-3,-11,3,3,3
c1,3,1,0,-3,-11,5,5,5
f5,2,1,0,-3,-7,5,5,5
f5,1,1,0,-62,-64,6,6,6
f6,3,1,0,-24,-32,0,0,0
f6,4,1,0,-3,-19,4,4,4
f7,7,1,0,-13,115,1,1,1
f6,1,1,0,-49,-51,9,9,9
f5,3,1,0,-19,-27,5,5,5
f6,2,1,0,-92,-96,7,7,7
c3,2,0,1,-45,-41,8,8,8
f5,1,0,1,-36,-34,9,9,9
c1,6,1,0,-2,-66,3,3,3
f7,3,1,0,-52,-60,7,7,7
f5,7,1,0,-126,2,4,4,4
f7,3,1,0,-18,-26,6,6,6
f7,2,0,1,17,21,4,4,4
c3,3,0,1,-125,-117,3,3,3
f7,2,0,1,-87,-83,0,0,0
f5,7,1,0,-16,112,7,7,7
f5,2,0,1,50,54,0,0,0
c1,3,1,0,8,0,2,2,2
c3,6,1,0,-55,-119,9,9,9
f7,2,1,0,5,1,1,1,1
f6,4,1,0,-1,-17,7,7,7
c1,4,0,1,12,28,3,3,3
c3,0,1,0,-53,-54,2,2,2
c3,4,0,1,45,61,9,9,9
f6,3,1,0,-2,-10,7,7,7
c1,5,0,1,12,44,7,7,7
c1,1,1,0,26,24,6,6,6
c1,2,0,1,26,30,2,2,2
f6,6,1,0,-34,-98,7,7,7
c3,1,0,1,-28,-26,8,8,8
f7,6,1,0,-12,-76,4,4,4
f6,7,0,1,21,-107,7,7,7
c1,3,1,0,-97,-105,3,3,3
f7,6,0,1,10,74,6,6,6
c3,6,0,1,38,102,1,1,1
f7,5,0,1,28,60,3,3,3
c1,6,0,1,34,98,6,6,6
c1,6,0,1,4,68,4,4,9
f5,4,0,1,-24,-8,3,3,3
f7,0,1,0,5,4,1,1,1
f6,2,0,1,-16,-12,4,4,4
f6,7,0,1,15,-113,1,1,1
f5,2,1,0,-9,-13,7,7,7
f6,5,1,0,-19,-51,6,6,6
f5,2,0,1,2,6,9,9,9
c1,2,1,0,-35,-39,6,6,6
f5,4,0,1,39,55,0,0,0
f5,2,1,0,-33,-37,5,5,5
c1,6,0,1,41,105,4,4,4
f6,2,1,0,-20,-24,9,9,9
f6,1,0,1,36,38,9,9,9
f6,7,0,1,2,-126,2,2,2
c1,4,1,0,-1,-17,1,1,1
f6,6,1,0,-1,-65,9,9,9
f5,3,0,1,-60,-52,4,4,4
f5,0,1,0,-29,-30,8,8,8
f7,0,1,0,-11,-12,7,7,7
f5,1,1,0,-50,-52,3,3,3
c3,4,1,0,-13,-29,9,9,9
f6,6,0,1,21,85,7,7,7
f5,3,0,1,-15,-7,4,4,4
c3,3,0,1,-25,-17,4,4,4
c1,3,0,1,-128,-120,4,4,4
c1,5,1,0,-2,-34,9,9,9
f7,1,0,1,-3,-1,2,2,2
f5,4,0,1,0,16,5,5,5
f7,5,1,0,-17,-49,4,4,4
f7,1,1,0,-6,-8,7,7,7
c1,1,1,0,-58,-60,6,6,6
f6,5,1,0,-22,-54,7,7,7
f7,3,0,1,4,12,9,9,9
c3,6,0,1,13,77,0,0,0
f7,4,1,0,29,13,5,5,5
c3,0,1,0,-35,-36,8,8,8
c1,4,0,1,8,24,5,5,5
f6,0,1,0,-9,-10,6,6,6
f5,0,1,0,3,2,6,6,6
f6,5,1,0,-81,-113,5,5,5
f7,4,0,1,-59,-43,7,7,7
f6,4,0,1,8,24,8,8,8
f5,7,1,0,-7,121,1,1,1
c3,0,0,1,-24,-23,0,0,0
c3,1,0,1,-87,-85,1,1,1
c1,1,0,1,-128,-126,6,6,6
f5,1,0,1,-95,-93,4,4,4
c3,6,1,0,-17,-81,6,6,6
c1,0,0,1,86,87,7,7,7
c1,1,1,0,-57,-59,3,3,3
c3,1,0,1,-43,-41,1,1,1
c3,4,0,1,-51,-35,7,7,7
f5,0,0,1,-54,-53,1,1,1
f7,0,1,0,25,24,8,8,8
c1,7,1,0,-27,101,2,2,2
c3,3,1,0,42,34,0,0,0
c1,1,0,1,41,43,3,3,2
f6,3,1,0,8,0,9,9,9
f6,7,1,0,-18,110,4,4,9
f5,0,0,1,14,15,5,5,5
c3,6,1,0,-16,-80,5,5,5
c3,3,1,0,-18,-26,1,1,1
c1,6,0,1,36,100,5,5,5
c1,0,1,0,33,32,6,6,6
c3,4,0,1,13,29,0,0,0
f6,3,0,1,5,13,2,2,3
f7,2,0,1,-38,-34,4,4,4
f5,2,0,1,-15,-11,4,4,4
c1,6,0,1,4,68,6,6,6
c3,6,1,0,-4,-68,5,5,5
f6,6,1,0,71,7,4,4,4
c3,4,0,1,-58,-42,6,6,6
f5,2,1,0,-43,-47,5,5,5
c1,6,0,1,22,86,4,4,4
c3,3,1,0,9,1,5,5,5
c3,1,1,0,-14,-16,1,1,1
c3,4,1,0,-35,-51,4,4,4
f6,7,0,1,9,-119,4,4,4
f5,1,1,0,-10,-12,7,7,7
f5,0,0,1,60,61,2,2,2
f5,3,1,0,-19,-27,3,3,3
f6,0,1,0,-49,-50,2,2,2
f5,0,1,0,49,48,7,7,7
f5,7,0,1,99,-29,1,1,1
f7,1,0,1,16,18,8,8,8
f6,3,0,1,6,14,1,1,1
f7,2,1,0,5,1,8,8,8
f6,0,1,0,1,0,1,1,1
f5,0,0,1,-4,-3,8,8,8
f6,2,1,0,12,8,5,5,5
f5,3,1,0,-55,-63,0,0,0
c3,2,0,1,-29,-25,2,2,8
f5,3,1,0,-71,-79,9,9,9
f7,2,0,1,-39,-35,2,2,2
c3,7,1,0,-30,98,5,5,5
c3,3,0,1,-79,-71,0,0,0
f7,2,0,1,27,31,1,1,1
f7,4,0,1,0,16,1,1,1
f7,2,0,1,24,28,1,1,1
c1,2,1,0,-11,-15,0,0,0
c1,5,1,0,-17,-49,9,9,9
c3,7,1,0,-16,112,0,0,0
f7,7,0,1,18,-110,3,3,3
f6,6,1,0,-12,-76,1,1,1
f6,6,0,1,2,66,6,6,6
c1,6,1,0,-28,-92,4,4,4
c1,7,1,0,-37,91,2,2,2
f7,0,0,1,6,7,3,3,3
c3,7,1,0,-36,92,6,6,6
f6,3,1,0,9,1,1,1,1
c1,5,0,1,-102,-70,1,1,1
f6,7,0,1,4,-124,1,1,1
f6,7,0,1,6,-122,3,3,3
f6,6,0,1,5,69,9,9,9
c3,6,1,0,-36,-100,5,5,5
f5,3,1,0,-51,-59,2,2,2
c3,7,0,1,26,-102,9,9,9
f6,7,1,0,-28,100,4,4,4
f6,0,1,0,11,10,5,5,5
c1,4,1,0,29,13,9,9,9
f7,1,0,1,28,30,3,3,3
c3,5,1,0,-26,-58,9,9,9
f6,7,1,0,-18,110,0,0,0
f5,6,0,1,7,71,3,3,3
f5,4,1,0,-38,-54,6,6,6
f5,6,0,1,-65,-1,5,5,5
f7,0,0,1,2,3,5,5,5
f6,4,0,1,101,117,7,7,7
f6,2,1,0,-2,-6,2,2,2
f7,0,1,0,1,0,2,2,2
f7,1,1,0,-29,-31,7,7,7
c1,4,1,0,-12,-28,1,1,1
f6,6,0,1,11,75,2,2,2
c1,1,0,1,121,123,8,8,8
f5,2,0,1,34,38,4,4,4
f5,7,0,1,9,-119,1,1,1
f6,0,1,0,-7,-8,7,7,7
c3,0,0,1,-92,-91,3,3,3
c3,1,0,1,4,6,3,3,3
c1,2,1,0,-100,-104,8,8,8
c3,5,0,1,7,39,8,8,8
c1,0,0,1,34,35,7,7,7
c3,0,1,0,-33,-34,9,9,9
c1,5,1,0,34,2,2,2,2
f5,3,0,1,-25,-17,2,2,2
c1,3,1,0,-1,-9,4,4,4
c3,7,1,0,-9,119,1,1,1
f6,0,1,0,1,0,5,5,5
c1,7,0,1,21,-107,9,9,9
c3,0,1,0,-95,-96,8,8,8
f6,1,1,0,58,56,7,7,7
c1,5,0,1,1,33,2,2,2
f6,7,1,0,-10,118,3,3,3
f7,4,0,1,-25,-9,0,0,0
f5,1,1,0,-117,-119,6,6,4
c1,2,0,1,-102,-98,4,4,4
f6,5,0,1,29,61,2,2,2
c3,4,1,0,-12,-28,4,4,4
c1,1,0,1,60,62,1,1,1
f5,4,1,0,-5,-21,9,9,9
f5,5,0,1,-45,-13,5,5,5
f5,2,1,0,13,9,7,7,7
f6,3,0,1,-47,-39,7,7,7
c3,1,0,1,-67,-65,2,2,2
f5,5,1,0,-10,-42,8,8,8
f6,7,1,0,-14,114,2,2,2
f5,3,0,1,7,15,6,6,6
f6,7,0,1,73,-55,8,8,8
c1,2,1,0,-60,-64,5,5,5
c1,2,1,0,-36,-40,7,7,7
f5,7,1,0,-27,101,7,7,7
f6,1,0,1,4,6,9,9,9
c1,1,0,1,121,123,1,1,1
f5,4,0,1,3,19,8,8,8
c3,6,1,0,-61,-125,1,1,1
c1,2,0,1,-128,-124,8,8,8
c3,5,0,1,-44,-12,0,0,0
f7,4,1,0,19,3,3,3,3
f6,5,1,0,-75,-107,0,0,0
f6,1,1,0,-25,-27,1,1,1
f7,1,1,0,-17,-19,9,9,9
f6,0,1,0,-17,-18,9,9,9
f7,2,1,0,4,0,4,4,4
f5,2,0,1,88,92,1,1,1
f5,0,1,0,-13,-14,8,8,8
c3,4,0,1,-55,-39,2,2,2
f6,1,0,1,17,19,1,1,1
c3,7,0,1,28,-100,2,2,2
c1,6,1,0,-57,-121,9,9,9
c3,2,0,1,10,14,7,7,7
c3,4,1,0,-75,-91,5,5,5
c3,3,0,1,2,10,9,9,9
f5,2,1,0,-18,-22,2,2,2
f7,3,1,0,-7,-15,6,6,6
f6,2,0,1,1,5,2,2,4
f7,7,1,0,-6,122,1,1,1
f7,4,0,1,1,17,5,5,5
c1,1,0,1,-127,-125,5,5,8
f7,4,1,0,-108,-124,2,2,2
f5,7,0,1,71,-57,9,9,9
c1,4,0,1,8,24,2,2,2
c1,0,1,0,29,28,0,0,0
f6,2,0,1,2,6,4,4,4
f7,5,0,1,0,32,0,0,0
c3,2,0,1,-21,-17,0,0,0
c3,5,1,0,47,15,2,2,2
c1,7,0,1,29,-99,8,8,8
c1,6,1,0,-45,-109,4,4,4
f7,0,0,1,-4,-3,7,7,7
f6,4,1,0,127,111,1,1,1
c1,6,0,1,1,65,2,2,2
f5,6,0,1,11,75,4,4,4
f7,5,1,0,-1,-33,0,0,0
f6,2,1,0,6,2,2,2,2
f5,0,0,1,-22,-21,7,7,7
f5,6,1,0,-22,-86,4,4,4
c1,4,1,0,-11,-27,3,3,3
f7,7,0,1,11,-117,3,3,3
f5,6,0,1,45,109,0,0,0
c1,4,1,0,-9,-25,0,0,0
f7,6,0,1,-128,-64,3,3,3
c3,0,1,0,-1,-2,1,1,1
f7,0,0,1,-2,-1,9,9,9
f5,2,0,1,2,6,6,6,6
f7,4,1,0,-10,-26,5,5,5
f5,3,0,1,-41,-33,2,2,2
c3,2,1,0,13,9,5,5,5
f5,7,0,1,3,-125,1,1,9
f7,3,1,0,-6,-14,2,2,2
f7,1,1,0,2,0,9,9,9
c3,7,1,0,-1,127,3,3,3
f7,7,1,0,-2,126,6,6,0
c3,4,0,1,13,29,4,4,4
f6,4,1,0,-65,-81,2,2,2
f5,0,0,1,-8,-7,0,0,0
f7,1,1,0,3,1,7,7,7
f5,4,0,1,-94,-78,1,1,1
f5,0,1,0,15,14,1,1,1
c1,4,1,0,94,78,2,2,2
f7,5,1,0,-12,-44,1,1,1
f7,5,0,1,19,51,5,5,5
f6,3,1,0,-51,-59,3,3,3
f5,1,1,0,-18,-20,3,3,3
c1,0,1,0,37,36,4,4,9
c1,3,0,1,-128,-120,7,7,7
f6,4,1,0,-6,-22,8,8,8
f5,6,0,1,11,75,6,6,6
c3,2,0,1,-103,-99,5,5,5
f7,4,0,1,7,23,6,6,6
c3,5,1,0,-78,-110,1,1,1
f5,1,1,0,-25,-27,3,3,3
f6,4,1,0,18,2,8,8,8
c3,3,0,1,-16,-8,1,1,1
f5,0,1,0,-41,-42,0,0,0
f6,4,1,0,-2,-18,5,5,5
f5,6,1,0,-22,-86,1,1,1
c1,6,0,1,-66,-2,3,3,3
f7,7,1,0,-12,116,1,1,1
f5,0,0,1,-52,-51,5,5,5
f7,3,0,1,-43,-35,5,5,5
c3,5,0,1,8,40,6,6,6
f6,1,1,0,71,69,1,1,1
f7,1,0,1,-16,-14,8,8,8
f5,1,0,1,-15,-13,5,5,5
c3,0,1,0,-23,-24,1,1,1
c3,4,1,0,-1,-17,7,7,7
c1,3,1,0,41,33,4,9,9
f5,2,0,1,11,15,4,4,4
f7,3,0,1,20,28,6,6,6
c3,4,1,0,-46,-62,2,2,2
c3,1,1,0,14,12,2,2,2
c1,0,0,1,26,27,5,5,5
f5,7,1,0,-69,59,0,0,0
f6,2,1,0,-27,-31,6,6,6
f5,3,0,1,-108,-100,5,5,5
c1,0,1,0,11,10,6,6,6
f5,1,1,0,-17,-19,3,3,3
f6,2,0,1,-45,-41,7,7,7
c3,2,0,1,41,45,2,2,2
f6,5,1,0,-9,-41,0,0,0
f6,4,1,0,-14,-30,8,8,8
c1,5,1,0,-4,-36,8,8,8
f7,0,1,0,61,60,5,5,5
f6,2,0,1,10,14,4,4,4
f5,5,1,0,-7,-39,1,1,1
f6,4,1,0,-48,-64,1,1,1
f6,0,1,0,-1,-2,4,4,4
f6,3,0,1,21,29,0,0,0
f5,6,0,1,-65,-1,2,2,3
f7,1,0,1,25,27,3,3,3
f6,1,0,1,29,31,7,7,7
f6,7,1,0,-3,125,6,6,6
c3,1,0,1,-12,-10,1,1,1
f6,5,1,0,-16,-48,6,6,6
f6,3,0,1,-46,-38,2,2,2
c1,3,0,1,33,41,1,1,1
c3,7,1,0,-38,90,9,9,9
f6,1,0,1,-12,-10,2,2,2
f7,0,1,0,7,6,8,8,8
f5,3,1,0,-72,-80,6,6,6
c1,2,1,0,-9,-13,1,1,1
f7,7,1,0,-33,95,9,9,9
c3,1,0,1,-56,-54,5,5,5
f6,6,1,0,-49,-113,2,2,2
c3,6,0,1,8,72,5,5,5
f6,7,1,0,-128,0,4,4,4
c1,4,0,1,-18,-2,4,4,4
f6,0,1,0,-95,-96,2,2,2
f6,4,0,1,2,18,8,8,8
f6,2,1,0,-11,-15,3,3,3
f6,0,1,0,-13,-14,8,8,8
f6,7,1,0,-34,94,2,2,2
c3,0,0,1,-44,-43,4,4,4
c3,6,1,0,-27,-91,5,5,5
f6,2,1,0,-1,-5,0,0,0
c3,3,0,1,5,13,3,3,3
f6,6,1,0,-37,-101,1,1,1
c3,4,0,1,-25,-9,7,7,7
f7,3,1,0,-17,-25,7,7,7
f6,5,1,0,-68,-100,5,5,5
f7,2,1,0,-17,-21,7,7,7
c1,0,0,1,36,37,9,9,9
c1,2,1,0,-27,-31,7,7,7
c3,3,0,1,-45,-37,1,1,1
f6,7,1,0,-24,104,9,9,9
c1,6,0,1,-102,-38,2,2,2
c3,6,0,1,-77,-13,1,1,1
f7,0,1,0,-19,-20,4,4,4
f7,0,0,1,6,7,2,2,2
c3,3,1,0,12,4,9,9,9
f7,2,1,0,-26,-30,2,2,2
c1,0,0,1,-44,-43,0,0,0
f5,3,0,1,23,31,4,4,4
f6,1,0,1,-20,-18,9,9,9
c3,2,1,0,-25,-29,1,1,1
f5,5,0,1,3,35,4,4,4
f6,1,0,1,32,34,8,8,8
f5,1,0,1,25,27,1,1,1
f5,7,0,1,51,-77,8,8,8
f6,2,0,1,42,46,4,4,4
f6,3,0,1,-11,-3,5,5,5
f6,7,0,1,19,-109,9,9,9
f6,6,0,1,-68,-4,9,9,8
f7,0,1,0,-19,-20,8,8,8
f5,4,1,0,-78,-94,3,3,3
f7,1,1,0,26,24,7,7,7
f5,0,0,1,70,71,6,6,6
f5,0,1,0,41,40,0,0,0
f6,1,1,0,6,4,0,0,0
c3,1,1,0,-22,-24,3,3,3
c1,3,0,1,-57,-49,0,0,0
f5,5,0,1,0,32,2,2,2
f7,6,0,1,14,78,0,0,6
f6,2,1,0,-44,-48,6,6,6
f7,3,1,0,-18,-26,4,4,4
f7,3,1,0,-8,-16,9,9,9
c3,1,0,1,-31,-29,5,5,3
c1,3,0,1,38,46,3,3,3
f7,5,0,1,-61,-29,3,3,3
c1,6,1,0,106,42,2,2,2
f6,5,0,1,4,36,3,3,3
f7,6,0,1,-88,-24,9,9,9
f7,6,1,0,-45,-109,1,1,1
f7,4,0,1,-25,-9,2,2,2
f6,2,1,0,-52,-56,6,6,6
c3,6,1,0,-23,-87,8,8,8
f6,1,1,0,-77,-79,0,0,0
f6,0,1,0,-17,-18,5,5,5
f6,6,1,0,-27,-91,6,6,6
f6,0,0,1,-36,-35,6,6,6
c1,4,1,0,51,35,6,6,6
c1,5,1,0,-13,-45,3,3,3
f5,3,0,1,-25,-17,8,8,8
f7,3,0,1,33,41,8,8,8
f7,5,0,1,9,41,2,2,2
f6,4,0,1,10,26,7,7,7
c1,2,0,1,34,38,5,5,5
c1,3,0,1,-12,-4,8,8,8
c1,5,1,0,38,6,9,9,9
c1,4,0,1,47,63,6,6,6
f6,1,1,0,-81,-83,1,1,1
c1,1,1,0,-17,-19,8,8,8
f6,2,1,0,-60,-64,4,4,4
f5,0,1,0,-71,-72,1,1,1
f7,1,0,1,-12,-10,2,2,2
c3,5,1,0,-13,-45,5,5,5
f7,5,0,1,19,51,9,9,9
c1,5,0,1,-49,-17,1,1,1
f5,6,1,0,-3,-67,9,9,9
c1,7,1,0,-2,126,7,7,7
f7,4,1,0,24,8,5,5,5
c3,6,0,1,-77,-13,4,4,4
f7,3,1,0,11,3,0,0,0
f7,2,1,0,-19,-23,8,8,8
c3,3,0,1,-79,-71,9,9,9
c3,4,0,1,-63,-47,9,9,9
c1,5,1,0,34,2,1,1,1
f6,2,1,0,5,1,0,0,0
c1,1,0,1,21,23,5,5,5
c3,6,1,0,-39,-103,2,2,2
c1,4,0,1,5,21,3,3,3
c1,3,1,0,94,86,7,7,7
f5,6,1,0,-18,-82,8,8,8
f5,0,1,0,-43,-44,9,9,9
f7,1,1,0,7,5,4,4,4
f7,2,1,0,-50,-54,0,0,0
f5,3,0,1,-95,-87,6,6,6
f6,0,1,0,-13,-14,3,3,3
f6,5,1,0,-15,-47,9,9,9
f6,4,1,0,26,10,5,5,5
f7,5,0,1,10,42,2,2,2
c1,7,0,1,29,-99,1,1,1
c1,7,1,0,-102,26,3,3,3
f7,5,1,0,-8,-40,1,1,1
f6,5,0,1,-33,-1,3,3,3
f5,0,1,0,-33,-34,6,6,6
f5,1,0,1,-28,-26,5,5,5
f7,2,1,0,55,51,7,7,7
f6,2,1,0,-36,-40,4,4,4
f5,0,0,1,-64,-63,2,2,2
f7,5,0,1,4,36,2,2,2
f5,0,1,0,-39,-40,6,6,6
f6,6,1,0,-48,-112,3,3,3
f6,1,0,1,-119,-117,2,2,2
f7,0,0,1,2,3,6,6,6
c1,3,1,0,11,3,5,5,5
f6,1,1,0,31,29,4,4,4
c3,5,0,1,-55,-23,8,8,8
c1,7,1,0,-7,121,9,9,9
f7,6,1,0,-3,-67,7,7,7
c1,2,0,1,26,30,1,1,1
f5,2,1,0,62,58,3,3,3
f6,7,0,1,37,-91,0,0,0
